id,priority,creationDate,expirationDate,targetPort,sequence,content
bcc291dc-319f-41c7-b429-2364d6877ec9,3,2026-05-05T22:30:37.381363700Z,2026-05-06T22:30:37.381363700Z,c3f41427-1107-4c24-9b28-87bfc0ac66ba,264,Veículo apresentou falha mecânica
701389d8-ff1c-4cd5-87a9-bdf1c9f63e90,4,2026-05-05T22:31:37.381363700Z,2026-05-06T22:31:37.381363700Z,cd8f7a64-1fd6-44bc-ad75-fda53fe044eb,265,Entrega realizada com sucesso
e95b972b-d2dc-4688-848b-00b25e6495cb,0,2026-05-05T22:32:37.381363700Z,2026-05-06T22:32:37.381363700Z,fe1f3748-1e0e-486e-a5b3-cb58d845ca32,266,Atraso na entrega
f30fbb2c-1bf6-47e7-9c95-84652c55b7df,1,2026-05-05T22:33:37.381363700Z,2026-05-06T22:33:37.381363700Z,013d792c-4a8f-4fd1-b39a-98b01b80af6d,267,Rota alterada
7291f72f-304c-4f79-b55a-3b58c03cebfc,2,2026-05-05T22:34:37.381363700Z,2026-05-06T22:34:37.381363700Z,2d24ff7c-e046-4453-9a9b-a0e8e8c87c38,268,Parada não programada
92ef0650-c4cb-4e22-8dce-089d3261f445,3,2026-05-05T22:35:37.381363700Z,2026-05-06T22:35:37.381363700Z,1ee92fa3-ba95-45e1-9b98-014ebd35f4ef,269,Documento fiscal emitido
6b07b4fc-f8f8-4bfe-8484-9dd1300f1a9d,4,2026-05-05T22:36:37.381363700Z,2026-05-06T22:36:37.381363700Z,36f6a14f-cb43-461c-8264-4fb6fe89f47e,270,Carga danificada
c917b1d0-5fc9-4a20-ae8f-fa3149588496,0,2026-05-05T22:37:37.381363700Z,2026-05-06T22:37:37.381363700Z,4c6dedd8-92d5-4fec-862f-5990c178ee43,271,Início de viagem
9e980059-912a-4319-8211-c12f798ecef2,1,2026-05-05T22:38:37.381363700Z,2026-05-06T22:38:37.381363700Z,f0a1f05d-a972-4b97-8398-bc8e8473a51a,272,Fim de viagem
27ddb8bb-eda6-40ed-be55-af3c503fa0fb,2,2026-05-05T22:39:37.381363700Z,2026-05-06T22:39:37.381363700Z,b3eab59c-0d20-44d6-92a9-9c3359fb2acf,273,Cliente recusou produto
83071798-00fd-4722-af66-12f24a7d829c,3,2026-05-05T22:40:37.381363700Z,2026-05-06T22:40:37.381363700Z,2e2046c9-da7d-4384-8cee-a995605e2a04,274,Veículo apresentou falha mecânica
47e5fa06-f518-427e-9dd0-c69d3af3f991,4,2026-05-05T22:41:37.381363700Z,2026-05-06T22:41:37.381363700Z,db3c35b7-7ae8-4740-8c28-2a93289b9724,275,Entrega realizada com sucesso
69a24b32-28d5-4f64-90b5-ad9e0b0066c2,0,2026-05-05T22:42:37.381363700Z,2026-05-06T22:42:37.381363700Z,2228f914-0561-417e-9844-b94bd6d5badd,276,Atraso na entrega
e95ce41c-e8d3-4b30-8106-bf1979c2db55,1,2026-05-05T22:43:37.381363700Z,2026-05-06T22:43:37.381363700Z,20a2a7f2-2208-48ca-9cd6-f2db5da4ab66,277,Rota alterada
f89cb2eb-cd02-4529-904b-4a21cd9c2f7d,2,2026-05-05T22:44:37.381363700Z,2026-05-06T22:44:37.381363700Z,60d08f60-298c-4004-834b-b5f07d4cd13c,278,Parada não programada
9883d219-ffb1-4b12-864d-9d7bc5837372,3,2026-05-05T22:45:37.381363700Z,2026-05-06T22:45:37.381363700Z,a398596b-efef-4394-bdd7-d0e16fa04ba6,279,Documento fiscal emitido
e256fc87-6266-406e-9419-9be1b5ad8328,4,2026-05-05T22:46:37.381363700Z,2026-05-06T22:46:37.381363700Z,5c110cb9-0043-4216-8b7e-347db8f80bf8,280,Carga danificada
de0546b9-0dbc-44c0-8e62-6961a7f43eb4,0,2026-05-05T22:47:37.381363700Z,2026-05-06T22:47:37.381363700Z,0ec8b16b-8112-4ccc-8cd4-dee3f8f124f6,281,Início de viagem
61592de6-415c-4362-b901-dee9c9a3520c,1,2026-05-05T22:48:37.381363700Z,2026-05-06T22:48:37.381363700Z,51ea1a7c-26a3-4397-9fb9-e241ea675075,282,Fim de viagem
9e501a63-a06b-4657-93bb-9d719650e1b6,2,2026-05-05T22:49:37.381363700Z,2026-05-06T22:49:37.381363700Z,4dce55b3-c02d-4d32-ac11-19c738868af2,283,Cliente recusou produto
c945c7dd-5f53-415c-a016-86b35784741f,3,2026-05-05T22:50:37.381363700Z,2026-05-06T22:50:37.381363700Z,39b8a0b5-0f26-47de-ba16-e95735350d30,284,Veículo apresentou falha mecânica
4473d807-abc8-4665-bb1d-f16c95b93838,4,2026-05-05T22:51:37.381363700Z,2026-05-06T22:51:37.381363700Z,03946918-d7be-42b5-91d7-b8753d090cd5,285,Entrega realizada com sucesso
e9ce5eee-126f-4071-961c-ef7966da6a7f,0,2026-05-05T22:52:37.381363700Z,2026-05-06T22:52:37.381363700Z,968b3823-976e-4e67-8f9f-620432fd6658,286,Atraso na entrega
154c6e08-d47f-4c55-97e6-d93801b37ecb,1,2026-05-05T22:53:37.381363700Z,2026-05-06T22:53:37.381363700Z,b1327abc-3b59-4624-a2bb-b2c1b5f491a2,287,Rota alterada
24707c91-0bf3-4e50-b5d0-42555d1c2b46,2,2026-05-05T22:54:37.381363700Z,2026-05-06T22:54:37.381363700Z,e8980005-1511-4029-aef9-1a963f1e52f8,288,Parada não programada
4ef5c360-18d6-4e6f-96c4-c69b3ccc3eb4,3,2026-05-05T22:55:37.381363700Z,2026-05-06T22:55:37.381363700Z,3b4160f2-765e-442c-a47c-43d3ad58507d,289,Documento fiscal emitido
c8b975fe-37ef-4529-a7a1-b5fb9ca73e7d,4,2026-05-05T22:56:37.381363700Z,2026-05-06T22:56:37.381363700Z,184cadd0-ad25-4935-9e68-684f0f7c5ce2,290,Carga danificada
173163b4-9058-40ec-9fb9-7317144df2e2,0,2026-05-05T22:57:37.381363700Z,2026-05-06T22:57:37.381363700Z,ff619d5d-f08f-455a-af77-71e154b85b55,291,Início de viagem
a5647ed7-17f5-4adc-b919-088f7ae75077,1,2026-05-05T22:58:37.381363700Z,2026-05-06T22:58:37.381363700Z,929ee0d4-dfdb-42dc-b4eb-4a93b1dfc2ea,292,Fim de viagem
a3bfe64c-d21c-48e7-aa10-cec7961624ed,2,2026-05-05T22:59:37.381363700Z,2026-05-06T22:59:37.381363700Z,b5faec5c-068c-4011-9dd6-aba664f54753,293,Cliente recusou produto
75d13856-9981-428f-a9d7-5a2cd263b540,3,2026-05-05T23:00:37.381363700Z,2026-05-06T23:00:37.381363700Z,8f4d1f58-513f-4df6-885b-a7a02948b39b,294,Veículo apresentou falha mecânica
5a86bb94-96c4-46a6-8361-f4856c6324f3,4,2026-05-05T23:01:37.381363700Z,2026-05-06T23:01:37.381363700Z,7b505748-ca4e-4391-8a8f-68e40d6a3059,295,Entrega realizada com sucesso
aa08548a-82b3-4b97-a6f7-4471f7d8e729,0,2026-05-05T23:02:37.381363700Z,2026-05-06T23:02:37.381363700Z,08a1a854-2d5b-4839-bd4d-61310ecc3c8a,296,Atraso na entrega
fb97390b-e225-4ccc-a324-b3dc75de7720,1,2026-05-05T23:03:37.381363700Z,2026-05-06T23:03:37.381363700Z,a1d0dd28-94a4-4cb0-a403-858f20afcfd2,297,Rota alterada
8c06986c-0d8c-4bba-a7e5-4a2e43432e4a,2,2026-05-05T23:04:37.381363700Z,2026-05-06T23:04:37.381363700Z,3f64909b-0bfd-4d22-a3a8-2816d65ab530,298,Parada não programada
f15f0c79-a94e-438e-b92b-d13880696326,3,2026-05-05T23:05:37.381363700Z,2026-05-06T23:05:37.381363700Z,34fa116d-fb4b-40dc-a922-b9633ed5fdf9,299,Documento fiscal emitido
332bf432-1c8d-4f1b-8780-441d7de23e99,4,2026-05-05T23:06:37.381363700Z,2026-05-06T23:06:37.381363700Z,72db0c3a-a50a-4e21-a325-2829ab31f41d,300,Carga danificada
a0b897d0-9987-4981-a429-b3ac3edf9ecf,0,2026-05-05T23:07:37.381363700Z,2026-05-06T23:07:37.381363700Z,bfdb1c9d-d02b-40a4-a33e-851d5405f224,301,Início de viagem
d3831d63-e5cd-4f4f-9a38-16b67e1d7535,1,2026-05-05T23:08:37.381363700Z,2026-05-06T23:08:37.381363700Z,ffe03169-5599-407f-8289-cd79116a907b,302,Fim de viagem
e5ef7062-3d6d-460d-bcf2-0ddcb6f9c8af,2,2026-05-05T23:09:37.381363700Z,2026-05-06T23:09:37.381363700Z,86dbb7e8-b797-4418-ba04-87a23c7ab6cb,303,Cliente recusou produto
cc538601-5b64-475f-bd09-9dc615b0bb23,3,2026-05-05T23:10:37.381363700Z,2026-05-06T23:10:37.381363700Z,1e974b5e-4af9-4c5a-a830-38e8395236c1,304,Veículo apresentou falha mecânica
04918957-48d6-4dfb-8249-fb7e74c5c700,4,2026-05-05T23:11:37.381363700Z,2026-05-06T23:11:37.381363700Z,fa0c7a97-ff49-4531-bad3-672fc909dbd0,305,Entrega realizada com sucesso
2779dde5-0f51-42c4-9e70-6fd07788975d,0,2026-05-05T23:12:37.381363700Z,2026-05-06T23:12:37.381363700Z,f7758ae5-ca8a-46c4-ba1f-06b5042cf5c8,306,Atraso na entrega
0796f6f8-d812-4b67-ba30-ee1f32ca39db,1,2026-05-05T23:13:37.381363700Z,2026-05-06T23:13:37.381363700Z,47e918ca-8730-49fc-a693-a76f77774fbf,307,Rota alterada
b3a95be5-a924-40b1-8582-059100ee660a,2,2026-05-05T23:14:37.381363700Z,2026-05-06T23:14:37.381363700Z,65f9d8e4-5987-4f63-afe3-79ba63541989,308,Parada não programada
2b3e3e11-c519-4f6f-b17f-e332307b441c,3,2026-05-05T23:15:37.381363700Z,2026-05-06T23:15:37.381363700Z,6779806a-a3df-4aac-ad96-f2d441f884ee,309,Documento fiscal emitido
ff5e44da-5a76-435e-88ea-f9c8fc56a373,4,2026-05-05T23:16:37.381363700Z,2026-05-06T23:16:37.381363700Z,c5a1e64b-031e-401f-ae1a-c0bc38e82b74,310,Carga danificada
cc275d67-06fc-46c4-8612-cc32eb65b265,0,2026-05-05T23:17:37.381363700Z,2026-05-06T23:17:37.381363700Z,87656dc2-d93d-41aa-9ae6-cce366bd5ff1,311,Início de viagem
a678d1ed-ae16-4dfb-a292-8d8bf04eeceb,1,2026-05-05T23:18:37.381363700Z,2026-05-06T23:18:37.381363700Z,b3e8e5b2-8b25-4182-9b29-964c0f722218,312,Fim de viagem
09fcb84d-3c23-4bf2-94af-176e0027f319,2,2026-05-05T23:19:37.381363700Z,2026-05-06T23:19:37.381363700Z,25dc6b6a-51bb-401d-8abe-147ab3fef1b7,313,Cliente recusou produto
be0ed45f-0308-4c59-a0d0-c64f1054cab5,3,2026-05-05T23:20:37.381363700Z,2026-05-06T23:20:37.381363700Z,e9587326-9b30-4b18-86e5-d77db4ca5d62,314,Veículo apresentou falha mecânica
390df017-082a-4a84-b1d7-f1fcff89b1a5,4,2026-05-05T23:21:37.381363700Z,2026-05-06T23:21:37.381363700Z,d1394847-3437-41dd-ac9f-24153bc6e093,315,Entrega realizada com sucesso
8acf54e5-10b4-4f06-a424-2260f319d77d,0,2026-05-05T23:22:37.381363700Z,2026-05-06T23:22:37.381363700Z,023c18f8-7bac-4da9-977e-d23685ceb38e,316,Atraso na entrega
b1c83f1b-c761-4e84-88bf-d0e977fe1c25,1,2026-05-05T23:23:37.381363700Z,2026-05-06T23:23:37.381363700Z,7e4c1a81-d11b-40a8-98f1-c55046a787d7,317,Rota alterada
6bb634c4-652e-427f-ba3c-3db823133b38,2,2026-05-05T23:24:37.381363700Z,2026-05-06T23:24:37.381363700Z,c004bf52-ca04-4694-a5c3-fa6f40744e2f,318,Parada não programada
f2a7437d-c51a-41e2-bebc-6a38554858d8,3,2026-05-05T23:25:37.381363700Z,2026-05-06T23:25:37.381363700Z,f19a422c-0306-48eb-ae2f-99c6095bfc2e,319,Documento fiscal emitido
7435f68f-e4fc-46e4-a15a-fda05fbcb0e3,4,2026-05-05T23:26:37.381363700Z,2026-05-06T23:26:37.381363700Z,e939c419-300c-4f18-8f74-30b6183c5b46,320,Carga danificada
8e3f8083-e128-4174-99d6-14087f82e855,0,2026-05-05T23:27:37.381363700Z,2026-05-06T23:27:37.381363700Z,29d4a664-d27b-44fe-8e7f-c2c63ad949dc,321,Início de viagem
ccd9f8af-37ba-4979-9be5-e840da594c74,1,2026-05-05T23:28:37.381363700Z,2026-05-06T23:28:37.381363700Z,e101312d-b3d7-4644-8ca8-76c30c494e15,322,Fim de viagem
b852549e-c890-4980-b6d5-a05c9efeb636,2,2026-05-05T23:29:37.381363700Z,2026-05-06T23:29:37.381363700Z,62e9f022-ba77-4c71-84a2-7b234609810d,323,Cliente recusou produto
bb047781-7ea5-404f-a711-5c1bee560986,3,2026-05-05T23:30:37.381363700Z,2026-05-06T23:30:37.381363700Z,00202020-0ee9-42da-8ef8-3768f30a4b13,324,Veículo apresentou falha mecânica
6adbea79-29f8-4327-98d3-f3fde2dbfb78,4,2026-05-05T23:31:37.381363700Z,2026-05-06T23:31:37.381363700Z,82181208-3b50-4a1c-ba1f-13a8ce6beb6a,325,Entrega realizada com sucesso
ed7023ba-7991-4b1c-ba3d-47e2de067f62,0,2026-05-05T23:32:37.381363700Z,2026-05-06T23:32:37.381363700Z,ec2cb98e-8949-4371-83db-c520ccb5ce10,326,Atraso na entrega
09a8a812-3890-462f-97af-0ddb11c72964,1,2026-05-05T23:33:37.381363700Z,2026-05-06T23:33:37.381363700Z,a2ef9c6e-5ab7-44dc-853f-7e4b764d876f,327,Rota alterada
8cffd999-a836-440f-a23d-1c62fe205644,2,2026-05-05T23:34:37.381363700Z,2026-05-06T23:34:37.381363700Z,c0350e9b-a8e1-4dd9-a7a9-932d36273985,328,Parada não programada
56d57db9-8bb7-4f2b-9aed-e8a78faba9f8,3,2026-05-05T23:35:37.381363700Z,2026-05-06T23:35:37.381363700Z,2e84aa9b-0529-46f2-ace9-ac171311c0db,329,Documento fiscal emitido
e7eeeaa8-84fb-4692-83bb-261c6a5f1974,4,2026-05-05T23:36:37.381363700Z,2026-05-06T23:36:37.381363700Z,c4fa24ea-1a4b-45f9-9741-67847058013e,330,Carga danificada
a80a8c7f-2f5a-4137-855d-ae22dba50bdc,0,2026-05-05T23:37:37.381363700Z,2026-05-06T23:37:37.381363700Z,1e4ebba1-3aba-4f91-bbc1-c9c3310e9eb5,331,Início de viagem
192d62d3-0860-4168-8e08-afddf9a04a7a,1,2026-05-05T23:38:37.381363700Z,2026-05-06T23:38:37.381363700Z,b7a0efdb-bbcb-44e1-a0b6-3fbf8507c563,332,Fim de viagem
82e94e97-46af-4415-bd0e-1306ecabb068,2,2026-05-05T23:39:37.381363700Z,2026-05-06T23:39:37.381363700Z,bd516b5b-5be1-4230-a710-4f4bbf783af8,333,Cliente recusou produto
120d6b53-e585-499b-8439-427c879906f4,3,2026-05-05T23:40:37.381363700Z,2026-05-06T23:40:37.381363700Z,e5221e60-a954-4667-9d22-5a83e46c506a,334,Veículo apresentou falha mecânica
ebbe21ce-7663-42cc-b413-d76bd0c40828,4,2026-05-05T23:41:37.381363700Z,2026-05-06T23:41:37.381363700Z,7b35c7a0-3ca7-4974-9d35-042301d0abb1,335,Entrega realizada com sucesso
f0649229-4948-4093-81a9-98d3cfb456cb,0,2026-05-05T23:42:37.381363700Z,2026-05-06T23:42:37.381363700Z,c855215f-08d9-4350-967e-ee6ec419d320,336,Atraso na entrega
c448ab1d-0b78-465c-9aa7-e44b79fe143a,1,2026-05-05T23:43:37.381363700Z,2026-05-06T23:43:37.381363700Z,0e8880ab-e904-4a48-a35d-135cad64e1ee,337,Rota alterada
ed6638fd-5cee-4b32-82fe-8986f777deac,2,2026-05-05T23:44:37.381363700Z,2026-05-06T23:44:37.381363700Z,2ea9fa6f-d32a-43ba-8c7e-c263f4cba622,338,Parada não programada
90659b37-4afe-443d-8f84-ab8502feccc1,3,2026-05-05T23:45:37.381363700Z,2026-05-06T23:45:37.381363700Z,e4ce4669-a265-45bd-b1bf-63d92b6908e2,339,Documento fiscal emitido
73d8033c-81b0-4b0c-8aa7-561b86e3345c,4,2026-05-05T23:46:37.381363700Z,2026-05-06T23:46:37.381363700Z,3de012b4-9079-4af6-b23e-0372e4941a8e,340,Carga danificada
6064d067-7897-4702-afe7-4a6479e42fb0,0,2026-05-05T23:47:37.381363700Z,2026-05-06T23:47:37.381363700Z,c53e9f2c-5e87-4243-92af-7ba0c87538d8,341,Início de viagem
2f25126b-135e-42c5-8f36-984217e39a19,1,2026-05-05T23:48:37.381363700Z,2026-05-06T23:48:37.381363700Z,f1ec3724-ca8a-4aa6-b723-5095db61bab8,342,Fim de viagem
10c67b15-f782-4bdf-9a8e-f7eb98844b4a,2,2026-05-05T23:49:37.381363700Z,2026-05-06T23:49:37.381363700Z,c129f0a7-7ae9-4dc4-b8a5-71ce0859014e,343,Cliente recusou produto
2f0c1f15-dda6-4539-b656-bdc2d733ff67,3,2026-05-05T23:50:37.381363700Z,2026-05-06T23:50:37.381363700Z,5e4041e4-8254-45ec-9f51-c8c8191c6fb7,344,Veículo apresentou falha mecânica
ff356dcb-b071-4021-bc3e-fc7cab2dce99,4,2026-05-05T23:51:37.381363700Z,2026-05-06T23:51:37.381363700Z,44ddadca-213f-448a-9119-71051b36dfae,345,Entrega realizada com sucesso
8efaf291-e458-41ea-801d-a4833428fefb,0,2026-05-05T23:52:37.381363700Z,2026-05-06T23:52:37.381363700Z,b0a038e1-f265-4d9b-bf3b-73eb9569548e,346,Atraso na entrega
5e31175a-65da-4df3-a0aa-d138676244fa,1,2026-05-05T23:53:37.381363700Z,2026-05-06T23:53:37.381363700Z,26573fcc-93b9-4cd1-9358-fd5785057d5a,347,Rota alterada
793bdb7f-dfbe-4b11-85de-ce6de25775b1,2,2026-05-05T23:54:37.381363700Z,2026-05-06T23:54:37.381363700Z,2a91074f-00db-41ad-8ce5-e71d0a300f4e,348,Parada não programada
2660ff47-ac2b-45d8-a810-7b2478469211,3,2026-05-05T23:55:37.381363700Z,2026-05-06T23:55:37.381363700Z,fd093ef7-710c-4b31-b0c0-d5e01228bfe3,349,Documento fiscal emitido
7e0ab882-236d-40c2-8dd6-58ba24d5bb5c,4,2026-05-05T23:56:37.381363700Z,2026-05-06T23:56:37.381363700Z,519ed05f-5f87-4156-bcb4-7cdd2f1ddd0e,350,Carga danificada
f10a66db-3292-4190-816c-9fd78debcffa,0,2026-05-05T23:57:37.381363700Z,2026-05-06T23:57:37.381363700Z,4dfc2959-51d5-4c3a-8c73-ed1569a7a849,351,Início de viagem
8d260a26-a1f0-49c5-bac6-dc6c3e24118a,1,2026-05-05T23:58:37.381363700Z,2026-05-06T23:58:37.381363700Z,0d758925-0432-4d98-a394-4e6aca8d6e02,352,Fim de viagem
e87f2db4-1250-4c23-8040-1b19fdb4a222,2,2026-05-05T23:59:37.381363700Z,2026-05-06T23:59:37.381363700Z,7ef1bab9-c060-460c-8aa6-81309a5ca64b,353,Cliente recusou produto
c8823f0d-5d86-4446-9f5b-15e8b7724a10,3,2026-05-06T00:00:37.381363700Z,2026-05-07T00:00:37.381363700Z,cab30662-dfd8-410a-b2bc-1c04ff0ce90b,354,Veículo apresentou falha mecânica
63d9d6bd-86f8-4a21-90db-9520e97f6ef6,4,2026-05-06T00:01:37.381363700Z,2026-05-07T00:01:37.381363700Z,64ebf191-90d2-47ce-8aa6-cb1c8b553883,355,Entrega realizada com sucesso
dd9b534a-0f5f-4add-8ef8-cb1a69420a8b,0,2026-05-06T00:02:37.381363700Z,2026-05-07T00:02:37.381363700Z,0c7bbf43-fc64-4018-93bc-81be7b056996,356,Atraso na entrega
412c875e-7dc4-4371-96c2-e6866b83fc87,1,2026-05-06T00:03:37.381363700Z,2026-05-07T00:03:37.381363700Z,5ebcbcd3-d4b1-46e2-a7fa-6fb6a92004d8,357,Rota alterada
7aafc35d-e473-4769-8429-e9ba4cca6ebb,2,2026-05-06T00:04:37.381363700Z,2026-05-07T00:04:37.381363700Z,48219dcd-10a5-46ec-be12-e1f8cdc0771c,358,Parada não programada
320bb259-4e64-4747-9084-805afc092f70,3,2026-05-06T00:05:37.381363700Z,2026-05-07T00:05:37.381363700Z,da41be33-2a74-4122-b30f-d7d835b8defd,359,Documento fiscal emitido
81325caf-26ad-445b-a941-859ee876f16e,4,2026-05-06T00:06:37.381363700Z,2026-05-07T00:06:37.381363700Z,7d90607e-3c6b-427e-a6fa-f3bf63de5d8c,360,Carga danificada
275fa64f-a808-4973-a3cc-d303ffa70466,0,2026-05-06T00:07:37.381363700Z,2026-05-07T00:07:37.381363700Z,e95e47b9-87aa-42c3-9779-eee4ac875ec6,361,Início de viagem
0b1945e6-930c-4ae0-8bac-d9aa625b2135,1,2026-05-06T00:08:37.381363700Z,2026-05-07T00:08:37.381363700Z,011830a6-e488-464a-ad7a-eb50ca67c624,362,Fim de viagem
adbf6549-2a1d-43ef-ad7a-94e8caf38431,2,2026-05-06T00:09:37.381363700Z,2026-05-07T00:09:37.381363700Z,5958db87-8394-47f0-aaf9-d780550e0099,363,Cliente recusou produto
981e1f01-0de0-45f9-8b2d-4f8109642e6f,3,2026-05-06T00:10:37.381363700Z,2026-05-07T00:10:37.381363700Z,a00b3f18-1c5f-4069-b10d-1b8f4de0d5a2,364,Veículo apresentou falha mecânica
e621d76c-211c-4d17-b3cc-468ce5bde797,4,2026-05-06T00:11:37.381363700Z,2026-05-07T00:11:37.381363700Z,1226686c-857f-4e8f-a6c3-01da49eedd11,365,Entrega realizada com sucesso
347ad8c6-67e4-4b3e-bb99-72d9ffb4d873,0,2026-05-06T00:12:37.381363700Z,2026-05-07T00:12:37.381363700Z,f74dc810-511c-4fa6-9d80-6c3abd82ea54,366,Atraso na entrega
34cf9f2f-592f-4a32-a3d0-7a95822e6e99,1,2026-05-06T00:13:37.381363700Z,2026-05-07T00:13:37.381363700Z,7a17c7aa-5b88-4dc8-a869-df957d4f7fe3,367,Rota alterada
c8c7c1f0-ec21-475a-af9e-93cb0e1b4d93,2,2026-05-06T00:14:37.381363700Z,2026-05-07T00:14:37.381363700Z,cfb2f2b1-1b37-4713-af07-3ae9c136f337,368,Parada não programada
d98f235d-9bc3-4e33-84ea-a215f82fddfd,3,2026-05-06T00:15:37.381363700Z,2026-05-07T00:15:37.381363700Z,f9c1791f-c022-46f5-a6ff-85a3211b86d8,369,Documento fiscal emitido
64aac611-b53b-4b86-95b8-6436a69c31db,4,2026-05-06T00:16:37.381363700Z,2026-05-07T00:16:37.381363700Z,7e7d28a1-a258-47a1-bc56-fd946528bdec,370,Carga danificada
d895ed18-0558-4879-81f4-1825c2fe01b6,0,2026-05-06T00:17:37.381363700Z,2026-05-07T00:17:37.381363700Z,22771403-253c-4198-a5fb-85eb58521a71,371,Início de viagem
899883fe-f8fa-42c3-a32c-2c00328b9dcb,1,2026-05-06T00:18:37.381363700Z,2026-05-07T00:18:37.381363700Z,a24cfb3c-d3f6-48f4-9cb6-29731dcb15dd,372,Fim de viagem
32521d07-8838-4c0a-99a3-b8208d8e7068,2,2026-05-06T00:19:37.381363700Z,2026-05-07T00:19:37.381363700Z,37f36a6e-4655-48cd-be13-a76ab28c5ec7,373,Cliente recusou produto
9c6166dd-00b0-4dd5-a984-5e8dd63e1ff5,3,2026-05-06T00:20:37.381363700Z,2026-05-07T00:20:37.381363700Z,4a6a500c-c557-4316-80e9-1446355b6685,374,Veículo apresentou falha mecânica
b976eded-db14-482f-815a-c44d43f898a6,4,2026-05-06T00:21:37.381363700Z,2026-05-07T00:21:37.381363700Z,5432dc4e-feca-400d-8a43-3415ed289975,375,Entrega realizada com sucesso
5fc19a3d-5b6b-4a1c-befa-cc1048351807,0,2026-05-06T00:22:37.381363700Z,2026-05-07T00:22:37.381363700Z,5eb08a53-334d-40ce-bf2f-2db35addd015,376,Atraso na entrega
1b496048-9d7c-49d4-8cf7-64d570deb97b,1,2026-05-06T00:23:37.381363700Z,2026-05-07T00:23:37.381363700Z,89cd86ee-8e47-4a03-97f5-7ad20caad745,377,Rota alterada
409810ad-999b-4c7a-87b3-6324584177c9,2,2026-05-06T00:24:37.381363700Z,2026-05-07T00:24:37.381363700Z,56e853e1-e35a-4e31-a8a5-3807da042f30,378,Parada não programada
a6d986cc-8e2b-442c-be32-78e269531fe9,3,2026-05-06T00:25:37.381363700Z,2026-05-07T00:25:37.381363700Z,d35821ed-64d8-4e7a-9107-de6fbdf45239,379,Documento fiscal emitido
e14287b4-e12e-4e7f-b149-e8714b723be8,4,2026-05-06T00:26:37.381363700Z,2026-05-07T00:26:37.381363700Z,52430070-f6f1-4fc5-b678-db965021737d,380,Carga danificada
67ba50ea-8636-4e32-97f8-5c9e2b1c0859,0,2026-05-06T00:27:37.381363700Z,2026-05-07T00:27:37.381363700Z,660ccbb5-fbb4-4e7f-82d5-79598c394023,381,Início de viagem
8292d0e7-dd8f-409a-910e-cc4de55910d9,1,2026-05-06T00:28:37.381363700Z,2026-05-07T00:28:37.381363700Z,bcf0305a-9cd3-42bc-9c48-89034cdba49b,382,Fim de viagem
207aba03-0f84-4106-9561-6b4096a54abc,2,2026-05-06T00:29:37.381363700Z,2026-05-07T00:29:37.381363700Z,eb8811dd-a127-4aa9-b7c2-ac5bbd2f7a1e,383,Cliente recusou produto
01e8f825-d06c-4256-b18f-987db60078ea,3,2026-05-06T00:30:37.381363700Z,2026-05-07T00:30:37.381363700Z,187dbed3-d6af-47ff-b8f5-f8e36eb2ecdf,384,Veículo apresentou falha mecânica
b25364f0-0ed0-4034-9fce-1cf1dafcbb02,4,2026-05-06T00:31:37.381363700Z,2026-05-07T00:31:37.381363700Z,df2495f3-474d-4b78-83be-12cde6199325,385,Entrega realizada com sucesso
1f611a6c-8e8b-45b1-ac71-840422b6bc24,0,2026-05-06T00:32:37.381363700Z,2026-05-07T00:32:37.381363700Z,535c95b3-202e-4592-a164-9d4c52abda2c,386,Atraso na entrega
f71a86ce-60c4-4f19-9972-3e459a5b4d52,1,2026-05-06T00:33:37.381363700Z,2026-05-07T00:33:37.381363700Z,b6daa88a-278f-45ac-8e1a-97c5230823a2,387,Rota alterada
2fc4919c-11a5-494d-a002-5a948d6d3841,2,2026-05-06T00:34:37.381363700Z,2026-05-07T00:34:37.381363700Z,193c12f1-9fe0-48fd-b55f-0226e8589070,388,Parada não programada
36efe004-b6b2-4250-963a-c6d420a276f5,3,2026-05-06T00:35:37.381363700Z,2026-05-07T00:35:37.381363700Z,2016b38b-cee0-4b6b-abef-7c69caf95e03,389,Documento fiscal emitido
360014cc-670b-479d-82ab-4b8957d0044c,4,2026-05-06T00:36:37.381363700Z,2026-05-07T00:36:37.381363700Z,e0d6bc90-334a-46f9-8a93-eaf98aac0349,390,Carga danificada
9794725f-6092-470c-b9a5-4a38949e5508,0,2026-05-06T00:37:37.381363700Z,2026-05-07T00:37:37.381363700Z,2ca4645e-d2c6-4ca8-a0b7-ded52acc62a0,391,Início de viagem
c96863aa-e276-4686-b7e8-40e788cfd482,1,2026-05-06T00:38:37.381363700Z,2026-05-07T00:38:37.381363700Z,7710b6b7-1af6-4b6f-96ce-5ef5b387ec31,392,Fim de viagem
de25f75c-9260-4481-9aef-3d2bf030352f,2,2026-05-06T00:39:37.381363700Z,2026-05-07T00:39:37.381363700Z,3bae1dbf-c282-4be6-ae29-8785b2b4cdf0,393,Cliente recusou produto
86ce8803-7490-476b-84d7-27cfcc3ed270,3,2026-05-06T00:40:37.381363700Z,2026-05-07T00:40:37.381363700Z,3bbe574c-89e9-4175-aa35-5f47ed9a8de6,394,Veículo apresentou falha mecânica
91829206-161d-4fc9-84d4-209832e13e18,4,2026-05-06T00:41:37.381363700Z,2026-05-07T00:41:37.381363700Z,221cee2f-2263-4c80-bfc7-59ce83b34fb7,395,Entrega realizada com sucesso
